id_factura,numero,fecha,condicion_IVA,id_sucursal,id_cliente
466,F-0001-00000466,07/03/2023,Consumidor Final,1,1
467,F-0001-00000467,07/03/2023,Consumidor Final,1,7
468,F-0001-00000468,08/03/2023,Consumidor Final,1,4
469,F-0001-00000469,08/03/2023,Consumidor Final,1,10
470,F-0001-00000470,08/03/2023,Consumidor Final,1,8
471,F-0001-00000471,08/03/2023,Consumidor Final,1,1
472,F-0001-00000472,08/03/2023,Consumidor Final,1,8
473,F-0001-00000473,08/03/2023,Consumidor Final,1,4
474,F-0001-00000474,08/03/2023,Consumidor Final,1,2
475,F-0001-00000475,09/03/2023,Consumidor Final,1,4
476,F-0001-00000476,09/03/2023,Consumidor Final,1,6
477,F-0001-00000477,09/03/2023,Consumidor Final,1,7
478,F-0001-00000478,09/03/2023,Consumidor Final,1,10
479,F-0001-00000479,09/03/2023,Consumidor Final,1,6
480,F-0001-00000480,09/03/2023,Consumidor Final,1,10
481,F-0001-00000481,10/03/2023,Consumidor Final,1,4
482,F-0001-00000482,10/03/2023,Consumidor Final,1,1
483,F-0001-00000483,10/03/2023,Consumidor Final,1,2
484,F-0001-00000484,10/03/2023,Consumidor Final,1,1
485,F-0001-00000485,10/03/2023,Consumidor Final,1,10
486,F-0001-00000486,10/03/2023,Consumidor Final,1,5
487,F-0001-00000487,10/03/2023,Consumidor Final,1,8
488,F-0001-00000488,10/03/2023,Consumidor Final,1,1
489,F-0001-00000489,10/03/2023,Consumidor Final,1,5
490,F-0001-00000490,10/03/2023,Consumidor Final,1,8
491,F-0001-00000491,10/03/2023,Consumidor Final,1,4
492,F-0001-00000492,13/03/2023,Consumidor Final,1,10
493,F-0001-00000493,13/03/2023,Consumidor Final,1,4
494,F-0001-00000494,13/03/2023,Consumidor Final,1,5
495,F-0001-00000495,13/03/2023,Consumidor Final,1,3
496,F-0001-00000496,13/03/2023,Consumidor Final,1,10
497,F-0001-00000497,13/03/2023,Consumidor Final,1,5
498,F-0001-00000498,13/03/2023,Consumidor Final,1,2
499,F-0001-00000499,13/03/2023,Consumidor Final,1,4
500,F-0001-00000500,13/03/2023,Consumidor Final,1,6
501,F-0001-00000501,13/03/2023,Consumidor Final,1,1
502,F-0001-00000502,13/03/2023,Consumidor Final,1,7
503,F-0001-00000503,13/03/2023,Consumidor Final,1,7
504,F-0001-00000504,14/03/2023,Consumidor Final,1,7
505,F-0001-00000505,14/03/2023,Consumidor Final,1,7
506,F-0001-00000506,14/03/2023,Consumidor Final,1,4
507,F-0001-00000507,14/03/2023,Consumidor Final,1,7
508,F-0001-00000508,14/03/2023,Consumidor Final,1,4
509,F-0001-00000509,14/03/2023,Consumidor Final,1,3
510,F-0001-00000510,14/03/2023,Consumidor Final,1,1
511,F-0001-00000511,14/03/2023,Consumidor Final,1,2
512,F-0001-00000512,14/03/2023,Consumidor Final,1,1
513,F-0001-00000513,14/03/2023,Consumidor Final,1,6
514,F-0001-00000514,14/03/2023,Consumidor Final,1,10
515,F-0001-00000515,14/03/2023,Consumidor Final,1,6
516,F-0001-00000516,14/03/2023,Consumidor Final,1,9
517,F-0001-00000517,14/03/2023,Consumidor Final,1,4
518,F-0001-00000518,14/03/2023,Consumidor Final,1,2
519,F-0001-00000519,15/03/2023,Consumidor Final,1,4
520,F-0001-00000520,15/03/2023,Consumidor Final,1,5
521,F-0001-00000521,15/03/2023,Consumidor Final,1,3
522,F-0001-00000522,15/03/2023,Consumidor Final,1,5
523,F-0001-00000523,15/03/2023,Consumidor Final,1,5
524,F-0001-00000524,15/03/2023,Consumidor Final,1,5
525,F-0001-00000525,15/03/2023,Consumidor Final,1,3
526,F-0001-00000526,15/03/2023,Consumidor Final,1,3
527,F-0001-00000527,15/03/2023,Consumidor Final,1,9
528,F-0001-00000528,15/03/2023,Consumidor Final,1,7
529,F-0001-00000529,15/03/2023,Consumidor Final,1,7
530,F-0001-00000530,15/03/2023,Consumidor Final,1,1
531,F-0001-00000531,15/03/2023,Consumidor Final,1,3
532,F-0001-00000532,15/03/2023,Consumidor Final,1,7
533,F-0001-00000533,16/03/2023,Consumidor Final,1,5
534,F-0001-00000534,16/03/2023,Consumidor Final,1,1
535,F-0001-00000535,16/03/2023,Consumidor Final,1,10
536,F-0001-00000536,16/03/2023,Consumidor Final,1,3
537,F-0001-00000537,16/03/2023,Consumidor Final,1,8
538,F-0001-00000538,16/03/2023,Consumidor Final,1,8
539,F-0001-00000539,16/03/2023,Consumidor Final,1,2
540,F-0001-00000540,16/03/2023,Consumidor Final,1,6
541,F-0001-00000541,16/03/2023,Consumidor Final,1,2
542,F-0001-00000542,16/03/2023,Consumidor Final,1,6
543,F-0001-00000543,16/03/2023,Consumidor Final,1,4
544,F-0001-00000544,16/03/2023,Consumidor Final,1,2
545,F-0001-00000545,16/03/2023,Consumidor Final,1,6
546,F-0001-00000546,17/03/2023,Consumidor Final,1,1
547,F-0001-00000547,17/03/2023,Consumidor Final,1,1
548,F-0001-00000548,17/03/2023,Consumidor Final,1,6
549,F-0001-00000549,17/03/2023,Consumidor Final,1,2
550,F-0001-00000550,17/03/2023,Consumidor Final,1,1
551,F-0001-00000551,17/03/2023,Consumidor Final,1,2
552,F-0001-00000552,17/03/2023,Consumidor Final,1,3
553,F-0001-00000553,20/03/2023,Consumidor Final,1,3
554,F-0001-00000554,20/03/2023,Consumidor Final,1,6
555,F-0001-00000555,20/03/2023,Consumidor Final,1,9
556,F-0001-00000556,20/03/2023,Consumidor Final,1,3
557,F-0001-00000557,20/03/2023,Consumidor Final,1,9
558,F-0001-00000558,20/03/2023,Consumidor Final,1,7
559,F-0001-00000559,20/03/2023,Consumidor Final,1,1
560,F-0001-00000560,20/03/2023,Consumidor Final,1,8
561,F-0001-00000561,20/03/2023,Consumidor Final,1,3
562,F-0001-00000562,20/03/2023,Consumidor Final,1,4
563,F-0001-00000563,20/03/2023,Consumidor Final,1,9
564,F-0001-00000564,20/03/2023,Consumidor Final,1,6
565,F-0001-00000565,20/03/2023,Consumidor Final,1,10
566,F-0001-00000566,21/03/2023,Consumidor Final,1,6
567,F-0001-00000567,21/03/2023,Consumidor Final,1,9
568,F-0001-00000568,21/03/2023,Consumidor Final,1,1
569,F-0001-00000569,21/03/2023,Consumidor Final,1,1
570,F-0001-00000570,21/03/2023,Consumidor Final,1,8
571,F-0001-00000571,21/03/2023,Consumidor Final,1,7
572,F-0001-00000572,21/03/2023,Consumidor Final,1,2
573,F-0001-00000573,21/03/2023,Consumidor Final,1,10
574,F-0001-00000574,21/03/2023,Consumidor Final,1,8
575,F-0001-00000575,21/03/2023,Consumidor Final,1,2
576,F-0001-00000576,21/03/2023,Consumidor Final,1,9
577,F-0001-00000577,21/03/2023,Consumidor Final,1,4
578,F-0001-00000578,22/03/2023,Consumidor Final,1,2
579,F-0001-00000579,22/03/2023,Consumidor Final,1,2
580,F-0001-00000580,22/03/2023,Consumidor Final,1,1
581,F-0001-00000581,22/03/2023,Consumidor Final,1,6
582,F-0001-00000582,22/03/2023,Consumidor Final,1,6
583,F-0001-00000583,22/03/2023,Consumidor Final,1,10
584,F-0001-00000584,22/03/2023,Consumidor Final,1,1
585,F-0001-00000585,22/03/2023,Consumidor Final,1,7
586,F-0001-00000586,22/03/2023,Consumidor Final,1,8
587,F-0001-00000587,23/03/2023,Consumidor Final,1,8
588,F-0001-00000588,23/03/2023,Consumidor Final,1,7
589,F-0001-00000589,23/03/2023,Consumidor Final,1,7
590,F-0001-00000590,23/03/2023,Consumidor Final,1,10
591,F-0001-00000591,23/03/2023,Consumidor Final,1,7
592,F-0001-00000592,23/03/2023,Consumidor Final,1,1
593,F-0001-00000593,23/03/2023,Consumidor Final,1,1
594,F-0001-00000594,23/03/2023,Consumidor Final,1,10
595,F-0001-00000595,24/03/2023,Consumidor Final,1,6
596,F-0001-00000596,24/03/2023,Consumidor Final,1,8
597,F-0001-00000597,24/03/2023,Consumidor Final,1,10
598,F-0001-00000598,24/03/2023,Consumidor Final,1,8
599,F-0001-00000599,24/03/2023,Consumidor Final,1,9
600,F-0001-00000600,24/03/2023,Consumidor Final,1,5
601,F-0001-00000601,24/03/2023,Consumidor Final,1,9
602,F-0001-00000602,24/03/2023,Consumidor Final,1,7
603,F-0001-00000603,27/03/2023,Consumidor Final,1,6
604,F-0001-00000604,27/03/2023,Consumidor Final,1,9
605,F-0001-00000605,27/03/2023,Consumidor Final,1,10
606,F-0001-00000606,27/03/2023,Consumidor Final,1,1
607,F-0001-00000607,27/03/2023,Consumidor Final,1,7
608,F-0001-00000608,27/03/2023,Consumidor Final,1,8
609,F-0001-00000609,27/03/2023,Consumidor Final,1,6
610,F-0001-00000610,27/03/2023,Consumidor Final,1,7
611,F-0001-00000611,27/03/2023,Consumidor Final,1,4
612,F-0001-00000612,27/03/2023,Consumidor Final,1,3
613,F-0001-00000613,27/03/2023,Consumidor Final,1,2
614,F-0001-00000614,27/03/2023,Consumidor Final,1,10
615,F-0001-00000615,28/03/2023,Consumidor Final,1,6
616,F-0001-00000616,28/03/2023,Consumidor Final,1,8
617,F-0001-00000617,28/03/2023,Consumidor Final,1,6
618,F-0001-00000618,28/03/2023,Consumidor Final,1,7
619,F-0001-00000619,28/03/2023,Consumidor Final,1,10
620,F-0001-00000620,28/03/2023,Consumidor Final,1,7
621,F-0001-00000621,28/03/2023,Consumidor Final,1,8
622,F-0001-00000622,28/03/2023,Consumidor Final,1,10
623,F-0001-00000623,28/03/2023,Consumidor Final,1,6
624,F-0001-00000624,28/03/2023,Consumidor Final,1,1
625,F-0001-00000625,29/03/2023,Consumidor Final,1,5
626,F-0001-00000626,29/03/2023,Consumidor Final,1,7
627,F-0001-00000627,29/03/2023,Consumidor Final,1,9
628,F-0001-00000628,29/03/2023,Consumidor Final,1,9
629,F-0001-00000629,29/03/2023,Consumidor Final,1,8
630,F-0001-00000630,29/03/2023,Consumidor Final,1,2
631,F-0001-00000631,29/03/2023,Consumidor Final,1,7
632,F-0001-00000632,29/03/2023,Consumidor Final,1,4
633,F-0001-00000633,29/03/2023,Consumidor Final,1,4
634,F-0001-00000634,29/03/2023,Consumidor Final,1,8
635,F-0001-00000635,30/03/2023,Consumidor Final,1,1
636,F-0001-00000636,30/03/2023,Consumidor Final,1,6
637,F-0001-00000637,30/03/2023,Consumidor Final,1,8
638,F-0001-00000638,30/03/2023,Consumidor Final,1,3
639,F-0001-00000639,30/03/2023,Consumidor Final,1,10
640,F-0001-00000640,30/03/2023,Consumidor Final,1,4
641,F-0001-00000641,31/03/2023,Consumidor Final,1,10
642,F-0001-00000642,31/03/2023,Consumidor Final,1,5
643,F-0001-00000643,31/03/2023,Consumidor Final,1,4
644,F-0001-00000644,31/03/2023,Consumidor Final,1,9
645,F-0001-00000645,31/03/2023,Consumidor Final,1,4
646,F-0001-00000646,31/03/2023,Consumidor Final,1,1
647,F-0001-00000647,31/03/2023,Consumidor Final,1,6
648,F-0001-00000648,31/03/2023,Consumidor Final,1,8
649,F-0001-00000649,31/03/2023,Consumidor Final,1,5
650,F-0001-00000650,31/03/2023,Consumidor Final,1,8
651,F-0001-00000651,31/03/2023,Consumidor Final,1,3
652,F-0001-00000652,03/04/2023,Consumidor Final,1,3
653,F-0001-00000653,03/04/2023,Consumidor Final,1,5
654,F-0001-00000654,03/04/2023,Consumidor Final,1,8
655,F-0001-00000655,03/04/2023,Consumidor Final,1,1
656,F-0001-00000656,03/04/2023,Consumidor Final,1,5
657,F-0001-00000657,03/04/2023,Consumidor Final,1,4
658,F-0001-00000658,03/04/2023,Consumidor Final,1,6
659,F-0001-00000659,03/04/2023,Consumidor Final,1,5
660,F-0001-00000660,04/04/2023,Consumidor Final,1,5
661,F-0001-00000661,04/04/2023,Consumidor Final,1,6
662,F-0001-00000662,04/04/2023,Consumidor Final,1,4
663,F-0001-00000663,04/04/2023,Consumidor Final,1,7
664,F-0001-00000664,04/04/2023,Consumidor Final,1,8
665,F-0001-00000665,04/04/2023,Consumidor Final,1,9
666,F-0001-00000666,04/04/2023,Consumidor Final,1,2
667,F-0001-00000667,04/04/2023,Consumidor Final,1,3
668,F-0001-00000668,04/04/2023,Consumidor Final,1,5
669,F-0001-00000669,04/04/2023,Consumidor Final,1,2
670,F-0001-00000670,04/04/2023,Consumidor Final,1,1
671,F-0001-00000671,04/04/2023,Consumidor Final,1,8
672,F-0001-00000672,05/04/2023,Consumidor Final,1,4
673,F-0001-00000673,05/04/2023,Consumidor Final,1,1
674,F-0001-00000674,05/04/2023,Consumidor Final,1,4
675,F-0001-00000675,05/04/2023,Consumidor Final,1,5
676,F-0001-00000676,05/04/2023,Consumidor Final,1,2
677,F-0001-00000677,05/04/2023,Consumidor Final,1,3
678,F-0001-00000678,05/04/2023,Consumidor Final,1,1
679,F-0001-00000679,05/04/2023,Consumidor Final,1,3
680,F-0001-00000680,05/04/2023,Consumidor Final,1,8
681,F-0001-00000681,05/04/2023,Consumidor Final,1,7
682,F-0001-00000682,05/04/2023,Consumidor Final,1,9
683,F-0001-00000683,05/04/2023,Consumidor Final,1,5
684,F-0001-00000684,05/04/2023,Consumidor Final,1,7
685,F-0001-00000685,05/04/2023,Consumidor Final,1,9
686,F-0001-00000686,05/04/2023,Consumidor Final,1,5
687,F-0001-00000687,06/04/2023,Consumidor Final,1,7
688,F-0001-00000688,06/04/2023,Consumidor Final,1,8
689,F-0001-00000689,06/04/2023,Consumidor Final,1,7
690,F-0001-00000690,06/04/2023,Consumidor Final,1,4
691,F-0001-00000691,06/04/2023,Consumidor Final,1,1
692,F-0001-00000692,07/04/2023,Consumidor Final,1,6
693,F-0001-00000693,07/04/2023,Consumidor Final,1,2
694,F-0001-00000694,07/04/2023,Consumidor Final,1,10
695,F-0001-00000695,07/04/2023,Consumidor Final,1,5
696,F-0001-00000696,07/04/2023,Consumidor Final,1,5
697,F-0001-00000697,07/04/2023,Consumidor Final,1,7
698,F-0001-00000698,07/04/2023,Consumidor Final,1,9
699,F-0001-00000699,07/04/2023,Consumidor Final,1,6
700,F-0001-00000700,07/04/2023,Consumidor Final,1,7
701,F-0001-00000701,10/04/2023,Consumidor Final,1,5
702,F-0001-00000702,10/04/2023,Consumidor Final,1,10
703,F-0001-00000703,10/04/2023,Consumidor Final,1,2
704,F-0001-00000704,10/04/2023,Consumidor Final,1,5
705,F-0001-00000705,10/04/2023,Consumidor Final,1,7
706,F-0001-00000706,10/04/2023,Consumidor Final,1,6
707,F-0001-00000707,10/04/2023,Consumidor Final,1,7
708,F-0001-00000708,10/04/2023,Consumidor Final,1,2
709,F-0001-00000709,10/04/2023,Consumidor Final,1,10
710,F-0001-00000710,10/04/2023,Consumidor Final,1,10
711,F-0001-00000711,10/04/2023,Consumidor Final,1,10
712,F-0001-00000712,10/04/2023,Consumidor Final,1,1
713,F-0001-00000713,10/04/2023,Consumidor Final,1,9
714,F-0001-00000714,10/04/2023,Consumidor Final,1,7
715,F-0001-00000715,10/04/2023,Consumidor Final,1,7
716,F-0001-00000716,11/04/2023,Consumidor Final,1,7
717,F-0001-00000717,11/04/2023,Consumidor Final,1,8
718,F-0001-00000718,11/04/2023,Consumidor Final,1,4
719,F-0001-00000719,11/04/2023,Consumidor Final,1,8
720,F-0001-00000720,11/04/2023,Consumidor Final,1,8
721,F-0001-00000721,12/04/2023,Consumidor Final,1,2
722,F-0001-00000722,12/04/2023,Consumidor Final,1,6
723,F-0001-00000723,12/04/2023,Consumidor Final,1,3
724,F-0001-00000724,12/04/2023,Consumidor Final,1,3
725,F-0001-00000725,12/04/2023,Consumidor Final,1,9
726,F-0001-00000726,12/04/2023,Consumidor Final,1,8
727,F-0001-00000727,12/04/2023,Consumidor Final,1,2
728,F-0001-00000728,12/04/2023,Consumidor Final,1,5
729,F-0001-00000729,12/04/2023,Consumidor Final,1,7
730,F-0001-00000730,12/04/2023,Consumidor Final,1,5
731,F-0001-00000731,12/04/2023,Consumidor Final,1,3
732,F-0001-00000732,12/04/2023,Consumidor Final,1,3
733,F-0001-00000733,12/04/2023,Consumidor Final,1,10
734,F-0001-00000734,12/04/2023,Consumidor Final,1,3
735,F-0001-00000735,12/04/2023,Consumidor Final,1,7
736,F-0001-00000736,13/04/2023,Consumidor Final,1,5
737,F-0001-00000737,13/04/2023,Consumidor Final,1,6
738,F-0001-00000738,13/04/2023,Consumidor Final,1,8
739,F-0001-00000739,13/04/2023,Consumidor Final,1,1
740,F-0001-00000740,13/04/2023,Consumidor Final,1,4
741,F-0001-00000741,13/04/2023,Consumidor Final,1,4
742,F-0001-00000742,14/04/2023,Consumidor Final,1,2
743,F-0001-00000743,14/04/2023,Consumidor Final,1,9
744,F-0001-00000744,14/04/2023,Consumidor Final,1,5
745,F-0001-00000745,14/04/2023,Consumidor Final,1,10
746,F-0001-00000746,14/04/2023,Consumidor Final,1,8
747,F-0001-00000747,14/04/2023,Consumidor Final,1,9
748,F-0001-00000748,14/04/2023,Consumidor Final,1,6
749,F-0001-00000749,14/04/2023,Consumidor Final,1,10
750,F-0001-00000750,14/04/2023,Consumidor Final,1,5
751,F-0001-00000751,14/04/2023,Consumidor Final,1,6
752,F-0001-00000752,14/04/2023,Consumidor Final,1,5
753,F-0001-00000753,17/04/2023,Consumidor Final,1,3
754,F-0001-00000754,17/04/2023,Consumidor Final,1,10
755,F-0001-00000755,17/04/2023,Consumidor Final,1,7
756,F-0001-00000756,17/04/2023,Consumidor Final,1,9
757,F-0001-00000757,17/04/2023,Consumidor Final,1,10
758,F-0001-00000758,17/04/2023,Consumidor Final,1,10
759,F-0001-00000759,17/04/2023,Consumidor Final,1,10
760,F-0001-00000760,17/04/2023,Consumidor Final,1,3
761,F-0001-00000761,17/04/2023,Consumidor Final,1,8
762,F-0001-00000762,17/04/2023,Consumidor Final,1,10
763,F-0001-00000763,17/04/2023,Consumidor Final,1,6
764,F-0001-00000764,17/04/2023,Consumidor Final,1,6
765,F-0001-00000765,17/04/2023,Consumidor Final,1,9
766,F-0001-00000766,17/04/2023,Consumidor Final,1,7
767,F-0001-00000767,17/04/2023,Consumidor Final,1,8
768,F-0001-00000768,18/04/2023,Consumidor Final,1,1
769,F-0001-00000769,18/04/2023,Consumidor Final,1,2
770,F-0001-00000770,18/04/2023,Consumidor Final,1,10
771,F-0001-00000771,18/04/2023,Consumidor Final,1,8
772,F-0001-00000772,18/04/2023,Consumidor Final,1,2
773,F-0001-00000773,18/04/2023,Consumidor Final,1,6
774,F-0001-00000774,18/04/2023,Consumidor Final,1,2
775,F-0001-00000775,18/04/2023,Consumidor Final,1,9
776,F-0001-00000776,18/04/2023,Consumidor Final,1,9
777,F-0001-00000777,18/04/2023,Consumidor Final,1,5
778,F-0001-00000778,18/04/2023,Consumidor Final,1,10
779,F-0001-00000779,19/04/2023,Consumidor Final,1,6
780,F-0001-00000780,19/04/2023,Consumidor Final,1,9
781,F-0001-00000781,19/04/2023,Consumidor Final,1,1
782,F-0001-00000782,19/04/2023,Consumidor Final,1,9
783,F-0001-00000783,19/04/2023,Consumidor Final,1,5
784,F-0001-00000784,19/04/2023,Consumidor Final,1,4
785,F-0001-00000785,19/04/2023,Consumidor Final,1,7
786,F-0001-00000786,19/04/2023,Consumidor Final,1,5
787,F-0001-00000787,19/04/2023,Consumidor Final,1,10
788,F-0001-00000788,19/04/2023,Consumidor Final,1,3
789,F-0001-00000789,19/04/2023,Consumidor Final,1,9
790,F-0001-00000790,19/04/2023,Consumidor Final,1,8
791,F-0001-00000791,19/04/2023,Consumidor Final,1,4
792,F-0001-00000792,19/04/2023,Consumidor Final,1,2
793,F-0001-00000793,19/04/2023,Consumidor Final,1,9
794,F-0001-00000794,20/04/2023,Consumidor Final,1,5
795,F-0001-00000795,20/04/2023,Consumidor Final,1,3
796,F-0001-00000796,20/04/2023,Consumidor Final,1,8
797,F-0001-00000797,20/04/2023,Consumidor Final,1,3
798,F-0001-00000798,20/04/2023,Consumidor Final,1,5
799,F-0001-00000799,20/04/2023,Consumidor Final,1,3
800,F-0001-00000800,20/04/2023,Consumidor Final,1,10
801,F-0001-00000801,20/04/2023,Consumidor Final,1,8
802,F-0001-00000802,21/04/2023,Consumidor Final,1,9
803,F-0001-00000803,21/04/2023,Consumidor Final,1,1
804,F-0001-00000804,21/04/2023,Consumidor Final,1,6
805,F-0001-00000805,21/04/2023,Consumidor Final,1,2
806,F-0001-00000806,21/04/2023,Consumidor Final,1,9
807,F-0001-00000807,21/04/2023,Consumidor Final,1,7
808,F-0001-00000808,21/04/2023,Consumidor Final,1,5
809,F-0001-00000809,21/04/2023,Consumidor Final,1,4
810,F-0001-00000810,21/04/2023,Consumidor Final,1,4
811,F-0001-00000811,21/04/2023,Consumidor Final,1,6
812,F-0001-00000812,21/04/2023,Consumidor Final,1,7
813,F-0001-00000813,21/04/2023,Consumidor Final,1,3
814,F-0001-00000814,21/04/2023,Consumidor Final,1,6
815,F-0001-00000815,21/04/2023,Consumidor Final,1,9
816,F-0001-00000816,24/04/2023,Consumidor Final,1,1
817,F-0001-00000817,24/04/2023,Consumidor Final,1,6
818,F-0001-00000818,24/04/2023,Consumidor Final,1,10
819,F-0001-00000819,24/04/2023,Consumidor Final,1,7
820,F-0001-00000820,24/04/2023,Consumidor Final,1,4
821,F-0001-00000821,24/04/2023,Consumidor Final,1,5
822,F-0001-00000822,24/04/2023,Consumidor Final,1,9
823,F-0001-00000823,24/04/2023,Consumidor Final,1,2
824,F-0001-00000824,24/04/2023,Consumidor Final,1,6
825,F-0001-00000825,24/04/2023,Consumidor Final,1,6
826,F-0001-00000826,24/04/2023,Consumidor Final,1,4
827,F-0001-00000827,24/04/2023,Consumidor Final,1,5
828,F-0001-00000828,24/04/2023,Consumidor Final,1,8
829,F-0001-00000829,24/04/2023,Consumidor Final,1,7
830,F-0001-00000830,25/04/2023,Consumidor Final,1,5
831,F-0001-00000831,25/04/2023,Consumidor Final,1,9
832,F-0001-00000832,25/04/2023,Consumidor Final,1,9
833,F-0001-00000833,25/04/2023,Consumidor Final,1,1
834,F-0001-00000834,25/04/2023,Consumidor Final,1,3
835,F-0001-00000835,25/04/2023,Consumidor Final,1,3
836,F-0001-00000836,25/04/2023,Consumidor Final,1,7
837,F-0001-00000837,25/04/2023,Consumidor Final,1,7
838,F-0001-00000838,25/04/2023,Consumidor Final,1,6
839,F-0001-00000839,25/04/2023,Consumidor Final,1,7
840,F-0001-00000840,25/04/2023,Consumidor Final,1,3
841,F-0001-00000841,25/04/2023,Consumidor Final,1,2
842,F-0001-00000842,25/04/2023,Consumidor Final,1,8
843,F-0001-00000843,26/04/2023,Consumidor Final,1,9
844,F-0001-00000844,26/04/2023,Consumidor Final,1,6
845,F-0001-00000845,26/04/2023,Consumidor Final,1,3
846,F-0001-00000846,26/04/2023,Consumidor Final,1,5
847,F-0001-00000847,26/04/2023,Consumidor Final,1,8
848,F-0001-00000848,26/04/2023,Consumidor Final,1,3
849,F-0001-00000849,26/04/2023,Consumidor Final,1,5
850,F-0001-00000850,26/04/2023,Consumidor Final,1,4
