id_venta,id_factura,monto
6122,6122,670000
6123,6123,54000
6124,6124,66000
6125,6125,36000
6126,6126,420000
6127,6127,909000
6128,6128,4930000
6129,6129,1059000
6130,6130,788000
6131,6131,1434000
6132,6132,662000
6133,6133,214000
6134,6134,1162000
6135,6135,816000
6136,6136,28500
6137,6137,750000
6138,6138,1297000
6139,6139,1192000
6140,6140,548500
6141,6141,1106000
6142,6142,1300000
6143,6143,1127500
6144,6144,64000
6145,6145,1130000
6146,6146,3470000
6147,6147,2160000
6148,6148,1968000
6149,6149,114000
6150,6150,2818000
6151,6151,3878500
6152,6152,1317000
6153,6153,1950000
6154,6154,9500
6155,6155,135000
6156,6156,2413000
6157,6157,1950000
6158,6158,1035000
6159,6159,2924000
6160,6160,1996500
6161,6161,348000
6162,6162,420000
6163,6163,3022000
6164,6164,62000
6165,6165,3240000
6166,6166,294000
6167,6167,100500
6168,6168,54000
6169,6169,196000
6170,6170,880000
6171,6171,2013500
6172,6172,2720000
6173,6173,1543500
6174,6174,2200000
6175,6175,3510000
6176,6176,27000
6177,6177,210000
6178,6178,22000
6179,6179,2536000
6180,6180,54000
6181,6181,2298000
6182,6182,1857000
6183,6183,146500
6184,6184,135000
6185,6185,420000
6186,6186,5430000
6187,6187,1300000
6188,6188,1259000
6189,6189,1569000
6190,6190,257000
6191,6191,771000
6192,6192,1465000
6193,6193,1614000
6194,6194,1500000
6195,6195,1560000
6196,6196,64000
6197,6197,710000
6198,6198,2204500
6199,6199,1090000
6200,6200,19000
6201,6201,1236000
6202,6202,755000
6203,6203,22000
6204,6204,76000
6205,6205,532000
6206,6206,54000
6207,6207,1368000
6208,6208,2580000
6209,6209,3325500
6210,6210,72000
6211,6211,54000
6212,6212,1795000
6213,6213,439000
6214,6214,127000
6215,6215,474000
6216,6216,134500
6217,6217,800000
6218,6218,1886000
6219,6219,520000
6220,6220,565000
6221,6221,96000
6222,6222,1338000
6223,6223,2190000
6224,6224,2735000
6225,6225,1536000
6226,6226,2112500
6227,6227,1040000
6228,6228,1259000
6229,6229,1676000
6230,6230,1404500
6231,6231,483000
6232,6232,909500
6233,6233,1113000
6234,6234,668500
6235,6235,103000
6236,6236,3302000
6237,6237,1334000
6238,6238,735500
6239,6239,1750500
6240,6240,196000
6241,6241,331000
6242,6242,1250000
6243,6243,1040000
6244,6244,1220000
6245,6245,579000
6246,6246,45000
6247,6247,1690000
6248,6248,744500
6249,6249,673000
6250,6250,760000
6251,6251,66000
6252,6252,316000
6253,6253,177000
6254,6254,1143000
6255,6255,2817000
6256,6256,2580000
6257,6257,135000
6258,6258,4450000
6259,6259,2023000
6260,6260,1407000
6261,6261,1363000
6262,6262,196000
6263,6263,53500
6264,6264,1605000
6265,6265,2072000
6266,6266,2273000
6267,6267,601000
6268,6268,9500
6269,6269,210000
6270,6270,782000
6271,6271,1367500
6272,6272,1307000
6273,6273,500000
6274,6274,662000
6275,6275,3146000
6276,6276,250000
6277,6277,868000
6278,6278,1560000
6279,6279,752500
6280,6280,129000
6281,6281,2380000
6282,6282,41500
6283,6283,2014500
6284,6284,750000
6285,6285,190500
6286,6286,1678000
6287,6287,64000
6288,6288,73000
6289,6289,196000
6290,6290,314000
6291,6291,556000
6292,6292,5102000
6293,6293,1084000
6294,6294,2869500
6295,6295,75500
6296,6296,685500
6297,6297,254000
6298,6298,1427000
6299,6299,1204000
6300,6300,545500
6301,6301,81000
6302,6302,1040000
6303,6303,890000
6304,6304,144000
6305,6305,1125000
6306,6306,1831000
6307,6307,919000
6308,6308,2204000
6309,6309,152000
6310,6310,1276000
6311,6311,2210000
6312,6312,760000
6313,6313,96000
6314,6314,2229000
6315,6315,1803000
6316,6316,294000
6317,6317,2498000
6318,6318,796000
6319,6319,922000
6320,6320,128500
6321,6321,1633000
6322,6322,18000
6323,6323,2678000
6324,6324,250000
6325,6325,1986000
6326,6326,66000
6327,6327,2550000
6328,6328,750000
6329,6329,186500
6330,6330,96000
6331,6331,1028500
6332,6332,1300000
6333,6333,2643000
6334,6334,44000
6335,6335,143000
6336,6336,420000
6337,6337,1987000
6338,6338,510000
6339,6339,512500
6340,6340,346000
6341,6341,2031000
6342,6342,1322000
6343,6343,1178500
6344,6344,238500
6345,6345,719000
6346,6346,404000
6347,6347,1268000
6348,6348,63000
6349,6349,1243500
6350,6350,1560000
6351,6351,1300000
6352,6352,359000
6353,6353,720000
6354,6354,2700000
6355,6355,855500
6356,6356,81000
6357,6357,120000
6358,6358,1322000
6359,6359,66000
6360,6360,628000
6361,6361,2370000
6362,6362,446000
6363,6363,448000
6364,6364,1322000
6365,6365,2262000
6366,6366,3820000
6367,6367,304000
6368,6368,28500
6369,6369,110000
6370,6370,226000
6371,6371,1130000
6372,6372,1390000
6373,6373,969000
6374,6374,1430000
6375,6375,1059000
6376,6376,650000
6377,6377,770000
6378,6378,1657000
6379,6379,109500
6380,6380,849000
6381,6381,2170000
6382,6382,380000
6383,6383,654000
6384,6384,520000
6385,6385,2311000
6386,6386,1808500
6387,6387,920000
6388,6388,1691000
6389,6389,162000
6390,6390,1275000
6391,6391,19000
6392,6392,18000
6393,6393,377000
6394,6394,662000
6395,6395,201500
6396,6396,5530000
6397,6397,1554000
6398,6398,1595000
6399,6399,529500
6400,6400,904000
6401,6401,1503000
6402,6402,650000
6403,6403,372000
6404,6404,2376000
6405,6405,154000
6406,6406,1450000
6407,6407,1346000
6408,6408,36000
6409,6409,54000
6410,6410,2970000
6411,6411,2290000
6412,6412,905000
6413,6413,1309500
6414,6414,569000
6415,6415,2044000
6416,6416,2153000
6417,6417,1039500
6418,6418,135000
6419,6419,270000
6420,6420,54000
6421,6421,211000
6422,6422,313000
6423,6423,1242000
6424,6424,500000
6425,6425,1168500
6426,6426,1204000
6427,6427,2194000
6428,6428,99500
6429,6429,1449000
6430,6430,1217000
6431,6431,564000
6432,6432,434000
6433,6433,19000
6434,6434,1438000
6435,6435,54000
6436,6436,214000
6437,6437,2020000
6438,6438,2878000
6439,6439,105000
6440,6440,1408500
6441,6441,534000
6442,6442,2609500
6443,6443,2595000
6444,6444,1398000
6445,6445,345000
6446,6446,679000
6447,6447,2974000
6448,6448,576000
6449,6449,423000
6450,6450,44000
6451,6451,880000
6452,6452,1297000
6453,6453,380000
6454,6454,1692000
6455,6455,2491000
6456,6456,1658000
6457,6457,3004000
6458,6458,1726000
6459,6459,76000
6460,6460,1260000
6461,6461,294000
6462,6462,1084000
6463,6463,1792000
6464,6464,196000
6465,6465,1434000
6466,6466,2361000
6467,6467,127500
6468,6468,1950000
6469,6469,544000
6470,6470,338000
6471,6471,479500
6472,6472,1140000
6473,6473,1429000
6474,6474,63000
6475,6475,32000
6476,6476,19000
6477,6477,2312000
6478,6478,513000
6479,6479,174000
6480,6480,1098000
6481,6481,84000
6482,6482,1972000
6483,6483,286000
6484,6484,2472000
6485,6485,2258500
6486,6486,1854000
6487,6487,90000
6488,6488,32000
6489,6489,1253000
6490,6490,135000
6491,6491,584000
6492,6492,1660000
6493,6493,378500
6494,6494,3090000
6495,6495,2713500
6496,6496,1587000
6497,6497,2020000
6498,6498,306500
6499,6499,2531000
6500,6500,92500
6501,6501,750000
6502,6502,495500
6503,6503,64000
6504,6504,2625500
6505,6505,1431500
6506,6506,2059000
6507,6507,2112000
6508,6508,2026000
6509,6509,196000
6510,6510,32000
6511,6511,2484000
6512,6512,978000
6513,6513,1291500
6514,6514,2034000
6515,6515,2034000
6516,6516,966000
6517,6517,18000
6518,6518,2007000
6519,6519,840000
6520,6520,1648000
6521,6521,1263000
6522,6522,782000
6523,6523,650000
6524,6524,1688000
6525,6525,2644000
6526,6526,182000
6527,6527,376500
6528,6528,19000
6529,6529,98000
6530,6530,36000
6531,6531,54000
6532,6532,111000
6533,6533,332500
6534,6534,855000
6535,6535,2705000
6536,6536,1476000
6537,6537,473000
6538,6538,1540000
6539,6539,96000
6540,6540,2426000
6541,6541,1686000
6542,6542,1302000
6543,6543,18000
6544,6544,98000
6545,6545,4276000
6546,6546,1559000
6547,6547,197000
6548,6548,748000
6549,6549,1611000
6550,6550,1076000
6551,6551,2440000
6552,6552,3420000
6553,6553,2067000
6554,6554,22000
6555,6555,132000
6556,6556,196000
6557,6557,169000
6558,6558,170000
6559,6559,3235000
6560,6560,118500
6561,6561,1381000
6562,6562,641000
6563,6563,83000
6564,6564,45000
6565,6565,3858000
6566,6566,1212000
6567,6567,702500
6568,6568,1560000
6569,6569,2509500
6570,6570,2064000
6571,6571,1252500
6572,6572,210000
6573,6573,1040000
6574,6574,499000
6575,6575,66000
6576,6576,314000
6577,6577,1626000
6578,6578,1586000
6579,6579,1300000
6580,6580,1203500
6581,6581,264000
6582,6582,294000
6583,6583,294000
6584,6584,862000
6585,6585,1490000
6586,6586,45000
6587,6587,1851000
6588,6588,650000
6589,6589,750000
6590,6590,1554000
6591,6591,2208500
6592,6592,2217000
6593,6593,1118000
6594,6594,2662500
6595,6595,666000
6596,6596,196000
6597,6597,895000
6598,6598,641000
6599,6599,1390000
6600,6600,780000
6601,6601,380000
6602,6602,125000
6603,6603,473000
6604,6604,3209500
6605,6605,1426500
6606,6606,188000
6607,6607,2294500
6608,6608,32000
6609,6609,822500
6610,6610,501000
6611,6611,2108000
6612,6612,1252000
6613,6613,572000
6614,6614,476000
6615,6615,892000
6616,6616,1914000
6617,6617,3830000
6618,6618,28500
6619,6619,2370000
6620,6620,456000
6621,6621,1852000
6622,6622,1188000
6623,6623,1309000
6624,6624,630000
6625,6625,542000
6626,6626,196000
6627,6627,542000
6628,6628,96000
6629,6629,127000
6630,6630,86000
6631,6631,27000
6632,6632,1540000
6633,6633,1338000
6634,6634,923000
6635,6635,1350000
6636,6636,398000
6637,6637,1206000
6638,6638,1302000
6639,6639,96000
6640,6640,3306000
6641,6641,44000
6642,6642,889000
6643,6643,1886000
6644,6644,156000
6645,6645,98000
6646,6646,2120000
6647,6647,552000
6648,6648,601000
6649,6649,1040000
6650,6650,826000
6651,6651,1638000
6652,6652,1550000
6653,6653,2092000
6654,6654,1140000
6655,6655,1327000
6656,6656,44000
6657,6657,447000
6658,6658,45000
6659,6659,727000
6660,6660,1655000
6661,6661,1140000
6662,6662,3447500
6663,6663,2882000
6664,6664,1140000
6665,6665,9500
6666,6666,272000
6667,6667,2089000
6668,6668,697000
6669,6669,1078000
6670,6670,608000
6671,6671,249000
6672,6672,3090000
6673,6673,132000
6674,6674,128000
6675,6675,2590000
6676,6676,109000
6677,6677,1250000
6678,6678,18000
6679,6679,1318000
6680,6680,3084000
6681,6681,1246000
6682,6682,1046000
6683,6683,1038000
6684,6684,96000
6685,6685,117500
6686,6686,691000
6687,6687,1457000
6688,6688,3903500
6689,6689,64000
6690,6690,27000
6691,6691,90500
6692,6692,706000
6693,6693,1069000
6694,6694,3088000
6695,6695,1159000
6696,6696,54000
6697,6697,210000
6698,6698,75500
6699,6699,135000
6700,6700,1327000
6701,6701,102000
6702,6702,478000
6703,6703,675000
6704,6704,250000
6705,6705,455500
6706,6706,563000
6707,6707,1491000
6708,6708,2580000
6709,6709,2871000
6710,6710,1798000
6711,6711,1560000
6712,6712,44000
6713,6713,1140000
6714,6714,473000
6715,6715,380000
6716,6716,44000
6717,6717,1765000
6718,6718,54000
6719,6719,194000
6720,6720,522000
6721,6721,27000
6722,6722,855500
6723,6723,1296500
6724,6724,196000
6725,6725,1790000
6726,6726,1995000
6727,6727,90000
6728,6728,2744000
6729,6729,250000
6730,6730,36000
6731,6731,1255000
6732,6732,825000
6733,6733,1756500
6734,6734,2586000
6735,6735,19000
6736,6736,846000
6737,6737,250000
6738,6738,912000
6739,6739,1364000
6740,6740,1839000
6741,6741,1593000
6742,6742,648000
6743,6743,823000
6744,6744,9500
6745,6745,402000
6746,6746,1220000
6747,6747,504000
6748,6748,3122000
6749,6749,956000
6750,6750,694000
6751,6751,1797500
6752,6752,2182000
6753,6753,420000
6754,6754,1779000
6755,6755,750000
6756,6756,1002000
6757,6757,1105000
6758,6758,380000
6759,6759,675000
6760,6760,94000
6761,6761,982000
6762,6762,2553000
6763,6763,44000
6764,6764,630000
6765,6765,102000
6766,6766,972000
6767,6767,2380000
6768,6768,822500
6769,6769,263000
6770,6770,2099000
6771,6771,631000
6772,6772,596000
6773,6773,98000
6774,6774,1641000
6775,6775,2632000
6776,6776,1179000
6777,6777,1496000
6778,6778,657000
6779,6779,804000
6780,6780,152000
6781,6781,1410000
6782,6782,250000
6783,6783,1560000
6784,6784,1108000
6785,6785,947500
6786,6786,939000
6787,6787,848000
6788,6788,322500
6789,6789,1641000
6790,6790,54000
6791,6791,1128000
6792,6792,18000
6793,6793,81000
6794,6794,686000
6795,6795,960000
6796,6796,118000
6797,6797,203000
6798,6798,2298000
6799,6799,805000
6800,6800,623000
6801,6801,682000
6802,6802,2466000
6803,6803,38000
6804,6804,2570000
6805,6805,250000
6806,6806,1072000
6807,6807,2698000
6808,6808,1166000
6809,6809,3299000
6810,6810,3144000
6811,6811,139500
6812,6812,147500
6813,6813,1672000
6814,6814,167000
6815,6815,1345000
6816,6816,27000
6817,6817,1624000
6818,6818,879500
6819,6819,2465000
6820,6820,1908000
6821,6821,294000
6822,6822,44000
6823,6823,163500
6824,6824,564000
6825,6825,547000
6826,6826,788500
6827,6827,663000
6828,6828,951000
6829,6829,1940000
6830,6830,64000
6831,6831,116000
6832,6832,2676000
6833,6833,1528000
6834,6834,419000
6835,6835,924000
6836,6836,1560000
6837,6837,2176000
6838,6838,222000
6839,6839,103000
6840,6840,64000
6841,6841,1843500
6842,6842,36000
6843,6843,62000
6844,6844,760000
6845,6845,1293500
6846,6846,45000
6847,6847,363000
6848,6848,1668000
6849,6849,54000
6850,6850,1074000
6851,6851,2788000
6852,6852,2860000
6853,6853,663000
6854,6854,32000
6855,6855,1031000
6856,6856,823000
6857,6857,3117000
6858,6858,2726000
6859,6859,2072000
6860,6860,1138500
6861,6861,1463000
6862,6862,27000
6863,6863,4196000
6864,6864,108000
6865,6865,1114000
6866,6866,644000
6867,6867,771000
6868,6868,37000
6869,6869,88000
6870,6870,1605000
6871,6871,1496000
6872,6872,19000
6873,6873,294000
6874,6874,67500
6875,6875,3654000
6876,6876,294000
6877,6877,1193000
6878,6878,1746000
6879,6879,54000
6880,6880,54000
6881,6881,1178000
6882,6882,1956000
6883,6883,135500
6884,6884,3216000
6885,6885,1578000
6886,6886,60500
6887,6887,322000
6888,6888,2988000
6889,6889,244000
6890,6890,2731000
6891,6891,544000
6892,6892,1083000
6893,6893,711000
6894,6894,2047000
6895,6895,2104000
6896,6896,1600000
6897,6897,500000
6898,6898,3940000
6899,6899,2155000
6900,6900,163500
6901,6901,620000
6902,6902,669000
6903,6903,2340000
6904,6904,1346000
6905,6905,1410500
6906,6906,1040000
6907,6907,892000
6908,6908,588000
6909,6909,295000
6910,6910,1216000
6911,6911,196000
6912,6912,27000
6913,6913,2565000
6914,6914,1920000
6915,6915,1372000
6916,6916,1300000
6917,6917,2401000
6918,6918,696000
6919,6919,1866000
6920,6920,2648000
6921,6921,98000
6922,6922,64500
6923,6923,3834000
6924,6924,2200000
6925,6925,570000
6926,6926,500000
6927,6927,964000
6928,6928,144500
6929,6929,574000
6930,6930,1705000
6931,6931,154000
6932,6932,236000
6933,6933,90000
6934,6934,125000
6935,6935,702000
6936,6936,134000
6937,6937,1845000
6938,6938,1334500
6939,6939,98000
6940,6940,1418500
6941,6941,1734000
6942,6942,501000
6943,6943,198000
6944,6944,2790000
6945,6945,1315000
6946,6946,1444000
6947,6947,2890000
6948,6948,2634000
6949,6949,28500
6950,6950,90000
6951,6951,2525000
6952,6952,760000
6953,6953,810000
6954,6954,46500
6955,6955,167000
6956,6956,36000
6957,6957,1349000
6958,6958,1626000
6959,6959,1183000
6960,6960,2255000
6961,6961,1076000
6962,6962,278500
6963,6963,103000
6964,6964,1278500
6965,6965,516000
6966,6966,1504000
6967,6967,500000
6968,6968,662000
6969,6969,2276000
6970,6970,380000
6971,6971,1578000
6972,6972,333000
6973,6973,9500
6974,6974,804000
6975,6975,3420000
6976,6976,377000
6977,6977,3263500
6978,6978,1434000
6979,6979,19000
6980,6980,158000
6981,6981,2881500
6982,6982,620000
6983,6983,1260000
6984,6984,1156000
6985,6985,3099500
6986,6986,420000
6987,6987,1773000
6988,6988,826000
6989,6989,304000
6990,6990,98000
6991,6991,196000
6992,6992,400000
6993,6993,388000
6994,6994,831000
6995,6995,1031000
6996,6996,2193000
6997,6997,681000
6998,6998,461000
6999,6999,1801000
7000,7000,28500
7001,7001,130000
7002,7002,2367000
7003,7003,671000
7004,7004,860000
7005,7005,294000
7006,7006,380000
7007,7007,919000
7008,7008,2853000
7009,7009,1336000
7010,7010,1594000
7011,7011,993000
7012,7012,2585000
7013,7013,2120000
7014,7014,611000
7015,7015,1560000
7016,7016,630000
7017,7017,1975500
7018,7018,442000
7019,7019,1727000
7020,7020,3648500
7021,7021,1390000
7022,7022,830000
7023,7023,2325000
7024,7024,268000
7025,7025,117000
7026,7026,1220000
7027,7027,2113000
7028,7028,113000
7029,7029,32000
7030,7030,564000
7031,7031,196000
7032,7032,1544000
7033,7033,659000
7034,7034,1488500
7035,7035,9500
7036,7036,1660500
7037,7037,620000
7038,7038,1560000
7039,7039,135000
7040,7040,547000
7041,7041,63000
7042,7042,1746000
7043,7043,406000
7044,7044,473000
7045,7045,3207500
7046,7046,44000
7047,7047,792000
7048,7048,1224000
7049,7049,1588500
7050,7050,118000
7051,7051,2016000
7052,7052,765000
7053,7053,1638000
7054,7054,1548000
7055,7055,1909500
7056,7056,1950000
7057,7057,223000
7058,7058,1578000
7059,7059,616000
7060,7060,1886000
7061,7061,19000
7062,7062,756500
7063,7063,1659500
7064,7064,2340000
7065,7065,1094000
7066,7066,216000
7067,7067,1874000
7068,7068,85500
7069,7069,1371000
7070,7070,3302500
7071,7071,1180500
7072,7072,1460000
7073,7073,1088000
7074,7074,1199000
7075,7075,1771000
7076,7076,277000
7077,7077,4305000
7078,7078,1430000
7079,7079,1010000
7080,7080,3090000
7081,7081,529500
7082,7082,1365000
7083,7083,2004000
7084,7084,1300000
7085,7085,1074000
7086,7086,2824000
7087,7087,2804000
7088,7088,1353500
7089,7089,1010000
7090,7090,338000
7091,7091,77500
7092,7092,440000
7093,7093,1579500
7094,7094,900000
7095,7095,359500
7096,7096,1986000
7097,7097,1871000
7098,7098,64000
7099,7099,250000
7100,7100,520000
7101,7101,117000
7102,7102,760000
7103,7103,3179000
7104,7104,833000
7105,7105,28500
7106,7106,824000
7107,7107,276000
7108,7108,2800000
7109,7109,1250000
7110,7110,250000
7111,7111,466000
7112,7112,1361500
7113,7113,2388000
7114,7114,1678000
7115,7115,849000
7116,7116,1510000
7117,7117,36000
7118,7118,32000
7119,7119,54000
7120,7120,1086000
7121,7121,3382000
7122,7122,2149000
7123,7123,1560000
7124,7124,377500
7125,7125,474000
7126,7126,2028000
7127,7127,274000
7128,7128,1613000
7129,7129,2972000
7130,7130,1247000
7131,7131,716000
7132,7132,3610000
7133,7133,4066000
7134,7134,2065000
7135,7135,2372000
7136,7136,950000
7137,7137,54000
7138,7138,571000
7139,7139,1527000
7140,7140,232000
7141,7141,932000
7142,7142,500000
7143,7143,1062000
7144,7144,28500
7145,7145,410000
7146,7146,54000
7147,7147,36000
7148,7148,396000
7149,7149,397000
7150,7150,36000
7151,7151,66000
7152,7152,3174000
7153,7153,3090000
7154,7154,736000
7155,7155,101000
7156,7156,2462000
7157,7157,1824000
7158,7158,1217000
7159,7159,1490000
7160,7160,1731000
7161,7161,1164000
7162,7162,210000
7163,7163,81000
7164,7164,322500
7165,7165,2732000
7166,7166,294000
7167,7167,2021000
7168,7168,2190000
7169,7169,520000
7170,7170,1891000
7171,7171,250000
7172,7172,3244000
7173,7173,2361000
7174,7174,175000
7175,7175,2530000
7176,7176,980500
7177,7177,1757000
7178,7178,650000
7179,7179,650000
7180,7180,54000
7181,7181,2032000
7182,7182,4596000
7183,7183,1242000
7184,7184,858000
7185,7185,1257500
7186,7186,246000
7187,7187,1094000
7188,7188,294000
7189,7189,45000
7190,7190,816000
7191,7191,54000
7192,7192,3782000
7193,7193,1780000
7194,7194,1309500
7195,7195,228000
7196,7196,1829000
7197,7197,304000
7198,7198,132000
7199,7199,32000
7200,7200,2644000
7201,7201,64000
7202,7202,1626000
7203,7203,1036000
7204,7204,2796000
7205,7205,572000
7206,7206,36000
7207,7207,3140000
7208,7208,332000
7209,7209,992000
7210,7210,849000
7211,7211,2472000
