id_facturaDET,id_facturaENC,id_producto,cantidad,precio_unitario
1245,415,3,2,98000
1246,415,7,1,27000
1247,415,1,2,520000
1248,415,10,1,380000
1249,416,3,1,98000
1250,416,11,1,250000
1251,416,4,3,9500
1252,416,1,2,520000
1253,417,1,2,520000
1254,417,6,2,22000
1255,417,2,2,650000
1256,417,7,1,27000
1257,417,5,3,18000
1258,418,8,3,32000
1259,418,2,3,650000
1260,419,9,2,45000
1261,419,8,3,32000
1262,420,7,1,27000
1263,420,10,2,380000
1264,420,6,2,22000
1265,420,1,3,520000
1266,421,5,2,18000
1267,421,7,1,27000
1268,421,5,2,18000
1269,422,5,1,18000
1270,422,9,3,45000
1271,422,12,2,210000
1272,423,7,2,27000
1273,423,4,2,9500
1274,424,1,1,520000
1275,425,10,1,380000
1276,425,4,3,9500
1277,425,6,3,22000
1278,426,10,2,380000
1279,426,8,1,32000
1280,426,11,1,250000
1281,426,6,3,22000
1282,427,8,2,32000
1283,427,3,2,98000
1284,427,10,3,380000
1285,427,2,2,650000
1286,427,4,2,9500
1287,428,2,3,650000
1288,429,4,3,9500
1289,429,9,3,45000
1290,429,1,1,520000
1291,429,8,2,32000
1292,429,10,3,380000
1293,430,11,2,250000
1294,430,7,2,27000
1295,430,9,1,45000
1296,430,12,2,210000
1297,430,4,1,9500
1298,431,5,2,18000
1299,431,12,1,210000
1300,431,8,3,32000
1301,432,8,3,32000
1302,432,9,3,45000
1303,432,2,3,650000
1304,432,11,3,250000
1305,432,8,1,32000
1306,433,1,2,520000
1307,433,6,1,22000
1308,433,12,1,210000
1309,433,7,1,27000
1310,434,9,1,45000
1311,435,4,1,9500
1312,436,1,3,520000
1313,436,5,1,18000
1314,436,7,1,27000
1315,436,12,2,210000
1316,436,6,1,22000
1317,437,7,1,27000
1318,437,2,2,650000
1319,437,12,3,210000
1320,437,9,2,45000
1321,438,6,2,22000
1322,438,9,1,45000
1323,438,4,2,9500
1324,439,2,1,650000
1325,439,7,2,27000
1326,439,7,1,27000
1327,439,3,2,98000
1328,440,12,2,210000
1329,440,3,3,98000
1330,440,4,2,9500
1331,441,1,2,520000
1332,441,1,2,520000
1333,441,7,1,27000
1334,441,9,3,45000
1335,441,9,3,45000
1336,442,11,1,250000
1337,442,8,1,32000
1338,442,7,2,27000
1339,443,5,2,18000
1340,443,6,2,22000
1341,444,10,3,380000
1342,444,11,1,250000
1343,444,3,2,98000
1344,444,5,2,18000
1345,444,7,2,27000
1346,445,9,1,45000
1347,445,1,1,520000
1348,445,1,1,520000
1349,446,5,2,18000
1350,446,8,2,32000
1351,446,1,1,520000
1352,447,4,2,9500
1353,447,10,1,380000
1354,447,10,1,380000
1355,448,9,2,45000
1356,448,7,2,27000
1357,448,9,2,45000
1358,448,5,2,18000
1359,449,9,2,45000
1360,449,2,2,650000
1361,449,1,3,520000
1362,449,11,1,250000
1363,449,1,1,520000
1364,450,8,2,32000
1365,450,10,2,380000
1366,450,12,3,210000
1367,450,5,3,18000
1368,451,5,3,18000
1369,452,9,1,45000
1370,452,3,3,98000
1371,452,5,3,18000
1372,452,6,2,22000
1373,452,7,2,27000
1374,453,2,1,650000
1375,454,8,1,32000
1376,454,10,1,380000
1377,454,9,2,45000
1378,455,2,3,650000
1379,455,1,3,520000
1380,455,9,1,45000
1381,455,12,3,210000
1382,456,2,1,650000
1383,457,12,2,210000
1384,457,9,3,45000
1385,457,1,2,520000
1386,457,12,3,210000
1387,457,8,3,32000
1388,458,4,2,9500
1389,458,7,1,27000
1390,459,5,2,18000
1391,459,4,1,9500
1392,459,2,1,650000
1393,460,5,2,18000
1394,461,2,3,650000
1395,461,7,3,27000
1396,462,9,1,45000
1397,463,4,3,9500
1398,463,4,1,9500
1399,463,10,1,380000
1400,463,11,2,250000
1401,464,10,3,380000
1402,464,5,2,18000
1403,464,10,2,380000
1404,465,4,2,9500
1405,465,10,3,380000
1406,465,2,1,650000
1407,465,2,1,650000
1408,465,10,2,380000
1409,466,2,3,650000
1410,466,8,2,32000
1411,466,10,1,380000
1412,467,9,2,45000
1413,467,5,1,18000
1414,468,9,2,45000
1415,468,3,1,98000
1416,468,11,1,250000
1417,468,8,2,32000
1418,469,4,2,9500
1419,470,10,1,380000
1420,471,7,1,27000
1421,471,4,2,9500
1422,471,6,2,22000
1423,471,3,2,98000
1424,471,6,2,22000
1425,472,4,3,9500
1426,472,2,1,650000
1427,472,12,2,210000
1428,473,10,1,380000
1429,473,2,2,650000
1430,473,9,3,45000
1431,473,4,2,9500
1432,473,9,2,45000
1433,474,6,2,22000
1434,474,1,1,520000
1435,475,12,1,210000
1436,475,4,2,9500
1437,475,6,3,22000
1438,475,3,3,98000
1439,476,12,3,210000
1440,477,2,1,650000
1441,478,5,2,18000
1442,478,8,2,32000
1443,478,6,3,22000
1444,478,6,1,22000
1445,478,5,1,18000
1446,479,11,3,250000
1447,480,5,3,18000
1448,480,8,3,32000
1449,480,1,2,520000
1450,480,9,3,45000
1451,481,5,2,18000
1452,482,10,2,380000
1453,482,9,2,45000
1454,482,7,2,27000
1455,483,7,3,27000
1456,483,9,1,45000
1457,483,8,3,32000
1458,483,4,3,9500
1459,484,1,2,520000
1460,484,8,3,32000
1461,484,10,1,380000
1462,484,4,2,9500
1463,485,2,2,650000
1464,485,12,2,210000
1465,485,7,3,27000
1466,486,10,3,380000
1467,486,3,2,98000
1468,487,11,1,250000
1469,487,6,2,22000
1470,487,7,2,27000
1471,487,6,3,22000
1472,487,2,3,650000
1473,488,7,2,27000
1474,488,2,1,650000
1475,489,1,3,520000
1476,489,9,2,45000
1477,489,12,2,210000
1478,490,11,3,250000
1479,490,2,2,650000
1480,491,8,3,32000
1481,492,3,3,98000
1482,492,8,3,32000
1483,492,1,1,520000
1484,492,8,3,32000
1485,492,10,1,380000
1486,493,4,3,9500
1487,493,9,1,45000
1488,494,11,2,250000
1489,494,11,2,250000
1490,494,1,1,520000
1491,495,11,2,250000
1492,495,12,1,210000
1493,496,8,3,32000
1494,496,1,3,520000
1495,496,10,2,380000
1496,497,9,3,45000
1497,497,9,1,45000
1498,497,10,1,380000
1499,498,3,2,98000
1500,498,1,2,520000
1501,498,3,2,98000
1502,498,2,3,650000
1503,498,6,3,22000
1504,499,12,1,210000
1505,499,11,2,250000
1506,499,1,1,520000
1507,499,11,3,250000
1508,500,6,1,22000
1509,500,1,1,520000
1510,500,5,3,18000
1511,500,6,1,22000
1512,501,10,1,380000
1513,501,9,3,45000
1514,501,10,3,380000
1515,501,8,1,32000
1516,502,7,1,27000
1517,502,10,1,380000
1518,502,2,2,650000
1519,503,11,3,250000
1520,503,8,1,32000
1521,503,8,2,32000
1522,504,10,2,380000
1523,504,4,1,9500
1524,504,5,3,18000
1525,505,12,3,210000
1526,505,11,3,250000
1527,505,6,2,22000
1528,505,8,2,32000
1529,506,12,2,210000
1530,506,2,1,650000
1531,507,7,3,27000
1532,507,4,3,9500
1533,508,9,3,45000
1534,508,5,1,18000
1535,508,1,3,520000
1536,508,12,2,210000
1537,509,7,1,27000
1538,509,6,3,22000
1539,509,2,2,650000
1540,510,7,3,27000
1541,511,7,2,27000
1542,511,10,2,380000
1543,511,12,3,210000
1544,511,7,3,27000
1545,512,4,3,9500
1546,513,10,1,380000
1547,514,10,1,380000
1548,514,7,3,27000
1549,514,11,1,250000
1550,514,3,1,98000
1551,515,4,1,9500
1552,516,3,3,98000
1553,516,2,3,650000
1554,516,11,1,250000
1555,516,11,1,250000
1556,516,8,3,32000
1557,517,10,3,380000
1558,517,5,3,18000
1559,517,8,2,32000
1560,517,6,1,22000
1561,518,3,2,98000
1562,518,8,2,32000
1563,518,11,3,250000
1564,519,3,3,98000
1565,520,12,2,210000
1566,520,1,1,520000
1567,521,2,1,650000
1568,521,9,1,45000
1569,521,8,1,32000
1570,521,12,1,210000
1571,521,8,3,32000
1572,522,1,2,520000
1573,522,10,2,380000
1574,523,5,1,18000
1575,523,3,1,98000
1576,523,3,1,98000
1577,523,8,2,32000
1578,523,4,1,9500
1579,524,10,3,380000
1580,524,5,3,18000
1581,524,1,3,520000
1582,524,2,1,650000
1583,525,1,3,520000
1584,525,3,2,98000
1585,526,12,1,210000
1586,526,6,3,22000
1587,527,7,1,27000
1588,527,3,1,98000
1589,528,4,1,9500
1590,529,4,3,9500
1591,529,7,1,27000
1592,529,6,1,22000
1593,529,10,2,380000
1594,529,6,2,22000
1595,530,11,3,250000
1596,530,11,1,250000
1597,530,7,3,27000
1598,530,11,2,250000
1599,530,5,3,18000
1600,531,3,3,98000
1601,532,5,2,18000
1602,532,7,1,27000
1603,532,7,2,27000
1604,533,5,3,18000
1605,533,10,3,380000
1606,533,11,3,250000
1607,534,9,2,45000
1608,535,7,2,27000
1609,535,5,1,18000
1610,535,2,1,650000
1611,535,6,3,22000
1612,536,6,2,22000
1613,536,2,3,650000
1614,536,9,2,45000
1615,536,5,3,18000
1616,536,1,2,520000
1617,537,1,2,520000
1618,538,2,2,650000
1619,538,9,1,45000
1620,539,12,1,210000
1621,539,1,3,520000
1622,539,11,1,250000
1623,539,4,3,9500
1624,540,6,2,22000
1625,540,6,3,22000
1626,540,9,1,45000
1627,541,1,3,520000
1628,541,2,1,650000
1629,541,6,2,22000
1630,541,1,2,520000
1631,542,8,1,32000
1632,542,3,3,98000
1633,542,3,3,98000
1634,542,12,1,210000
1635,543,4,1,9500
1636,543,12,2,210000
1637,543,1,2,520000
1638,543,4,1,9500
1639,543,12,3,210000
1640,544,4,3,9500
1641,544,7,3,27000
1642,545,6,1,22000
1643,545,8,2,32000
1644,545,3,2,98000
1645,545,6,3,22000
1646,546,9,3,45000
1647,547,8,3,32000
1648,548,10,2,380000
1649,548,12,1,210000
1650,548,4,3,9500
1651,548,1,1,520000
1652,549,9,2,45000
1653,549,4,3,9500
1654,549,8,2,32000
1655,550,4,2,9500
1656,550,2,3,650000
1657,550,2,3,650000
1658,550,6,1,22000
1659,550,4,3,9500
1660,551,9,3,45000
1661,551,3,1,98000
1662,552,2,2,650000
1663,552,5,1,18000
1664,552,9,1,45000
1665,552,4,3,9500
1666,553,2,2,650000
1667,553,7,1,27000
1668,553,5,2,18000
1669,554,8,2,32000
1670,554,8,2,32000
1671,554,12,3,210000
1672,554,1,3,520000
1673,555,11,2,250000
1674,555,7,1,27000
1675,555,7,1,27000
1676,556,11,1,250000
1677,556,9,2,45000
1678,557,12,3,210000
1679,558,5,1,18000
1680,558,8,2,32000
1681,558,6,1,22000
1682,558,10,3,380000
1683,559,7,3,27000
1684,559,1,3,520000
1685,560,12,3,210000
1686,560,8,3,32000
1687,560,2,1,650000
1688,561,2,2,650000
1689,561,10,3,380000
1690,561,5,2,18000
1691,562,6,1,22000
1692,562,12,3,210000
1693,562,11,2,250000
1694,562,12,2,210000
1695,562,2,2,650000
1696,563,11,1,250000
1697,563,2,1,650000
1698,563,12,1,210000
1699,563,12,1,210000
1700,564,5,1,18000
1701,564,7,2,27000
1702,564,2,3,650000
1703,564,1,3,520000
1704,564,12,3,210000
1705,565,5,1,18000
1706,565,8,3,32000
1707,565,2,2,650000
1708,566,5,1,18000
1709,566,2,1,650000
1710,566,2,1,650000
1711,566,7,3,27000
1712,566,9,1,45000
1713,567,4,2,9500
1714,567,12,3,210000
1715,567,12,2,210000
1716,568,12,1,210000
1717,568,1,2,520000
1718,568,1,1,520000
1719,568,10,3,380000
1720,569,4,2,9500
1721,569,4,3,9500
1722,569,4,2,9500
1723,570,5,3,18000
1724,571,8,2,32000
1725,571,6,2,22000
1726,571,7,3,27000
1727,572,2,1,650000
1728,572,3,2,98000
1729,573,11,2,250000
1730,574,12,2,210000
1731,575,9,2,45000
1732,575,11,3,250000
1733,575,2,1,650000
1734,575,4,1,9500
1735,575,1,1,520000
1736,576,5,1,18000
1737,576,12,1,210000
1738,576,2,1,650000
1739,576,6,3,22000
1740,577,5,3,18000
1741,577,4,3,9500
1742,577,7,1,27000
1743,577,2,1,650000
1744,577,7,1,27000
1745,578,8,3,32000
1746,579,11,2,250000
1747,579,2,2,650000
1748,580,12,1,210000
1749,581,2,1,650000
1750,581,6,2,22000
1751,581,5,2,18000
1752,581,10,3,380000
1753,582,4,2,9500
1754,582,9,3,45000
1755,582,10,3,380000
1756,582,1,1,520000
1757,583,7,1,27000
1758,583,12,1,210000
1759,583,10,2,380000
1760,584,2,1,650000
1761,584,6,1,22000
1762,584,3,3,98000
1763,585,9,3,45000
1764,585,1,1,520000
1765,585,7,3,27000
1766,585,11,1,250000
1767,585,7,1,27000
1768,586,2,2,650000
1769,586,10,1,380000
1770,586,3,2,98000
1771,587,6,1,22000
1772,587,4,3,9500
1773,587,9,3,45000
1774,587,7,3,27000
1775,588,4,2,9500
1776,588,6,1,22000
1777,588,5,1,18000
1778,589,7,2,27000
1779,589,6,3,22000
1780,589,2,1,650000
1781,590,6,2,22000
1782,591,4,3,9500
1783,591,3,3,98000
1784,591,6,1,22000
1785,591,5,2,18000
1786,592,8,1,32000
1787,592,2,3,650000
1788,592,3,1,98000
1789,592,5,2,18000
1790,592,10,3,380000
1791,593,10,2,380000
1792,594,6,3,22000
1793,594,1,1,520000
1794,595,12,1,210000
1795,595,9,3,45000
1796,595,7,2,27000
1797,595,7,3,27000
1798,595,5,3,18000
1799,596,5,3,18000
1800,596,10,3,380000
1801,596,6,3,22000
1802,596,11,3,250000
1803,597,6,1,22000
1804,597,1,2,520000
1805,598,2,3,650000
1806,598,6,3,22000
1807,598,7,3,27000
1808,598,7,3,27000
1809,598,1,1,520000
1810,599,1,2,520000
1811,599,9,3,45000
1812,599,11,3,250000
1813,599,12,3,210000
1814,599,2,1,650000
1815,600,7,2,27000
1816,601,4,2,9500
1817,601,11,2,250000
1818,601,6,2,22000
1819,602,9,1,45000
1820,602,9,2,45000
1821,603,8,2,32000
1822,604,6,3,22000
1823,604,5,2,18000
1824,604,1,1,520000
1825,604,5,2,18000
1826,605,9,2,45000
1827,605,1,2,520000
1828,605,5,1,18000
1829,605,12,1,210000
1830,606,7,2,27000
1831,606,1,3,520000
1832,606,8,3,32000
1833,606,8,1,32000
1834,607,12,3,210000
1835,608,3,2,98000
1836,608,5,2,18000
1837,609,3,1,98000
1838,609,9,3,45000
1839,609,6,2,22000
1840,610,11,1,250000
1841,611,1,3,520000
1842,611,10,3,380000
1843,611,12,1,210000
1844,611,9,3,45000
1845,611,5,2,18000
1846,612,7,2,27000
1847,612,6,3,22000
1848,612,3,2,98000
1849,612,7,1,27000
1850,612,2,1,650000
1851,613,8,1,32000
1852,614,11,2,250000
1853,614,10,2,380000
1854,615,7,2,27000
1855,615,9,1,45000
1856,616,10,1,380000
1857,617,1,2,520000
1858,617,1,1,520000
1859,617,4,3,9500
1860,618,10,3,380000
1861,619,10,3,380000
1862,619,8,1,32000
1863,619,11,2,250000
1864,619,3,2,98000
1865,620,10,2,380000
1866,620,10,2,380000
1867,620,1,3,520000
1868,620,12,2,210000
1869,620,10,1,380000
1870,621,12,1,210000
1871,622,2,1,650000
1872,622,12,2,210000
1873,622,4,2,9500
1874,622,11,2,250000
1875,622,3,1,98000
1876,623,9,1,45000
1877,624,11,3,250000
1878,624,9,3,45000
1879,624,3,1,98000
1880,624,7,1,27000
1881,624,9,3,45000
1882,625,4,2,9500
1883,625,5,1,18000
1884,626,2,2,650000
1885,626,3,2,98000
1886,626,5,3,18000
1887,627,9,3,45000
1888,627,12,1,210000
1889,628,3,1,98000
1890,628,4,3,9500
1891,628,7,3,27000
1892,628,5,2,18000
1893,628,7,2,27000
1894,629,1,1,520000
1895,629,12,2,210000
1896,629,9,2,45000
1897,629,6,3,22000
1898,630,4,2,9500
1899,630,7,2,27000
1900,630,8,1,32000
1901,630,7,2,27000
1902,631,9,1,45000
1903,631,11,3,250000
1904,631,9,1,45000
1905,632,9,1,45000
1906,632,2,1,650000
1907,633,12,1,210000
1908,633,1,3,520000
1909,633,3,1,98000
1910,634,12,1,210000
1911,634,4,1,9500
1912,634,6,1,22000
1913,634,6,3,22000
1914,634,11,1,250000
1915,635,2,3,650000
1916,635,6,2,22000
1917,636,2,2,650000
1918,636,8,3,32000
1919,636,4,1,9500
1920,636,3,1,98000
1921,636,2,3,650000
1922,637,8,2,32000
1923,637,8,3,32000
1924,637,8,2,32000
1925,637,7,2,27000
1926,638,12,3,210000
1927,638,2,1,650000
1928,638,6,1,22000
1929,638,1,3,520000
1930,638,9,2,45000
1931,639,6,2,22000
1932,640,7,2,27000
1933,640,2,2,650000
1934,641,5,3,18000
1935,641,7,3,27000
1936,641,6,3,22000
1937,641,11,3,250000
1938,641,10,1,380000
1939,642,2,3,650000
1940,642,9,1,45000
1941,642,1,3,520000
1942,642,10,1,380000
1943,642,6,1,22000
1944,643,8,2,32000
1945,643,8,2,32000
1946,643,1,2,520000
1947,644,5,1,18000
1948,644,11,1,250000
1949,644,4,1,9500
1950,644,12,1,210000
1951,644,12,2,210000
1952,645,12,2,210000
1953,645,10,1,380000
1954,646,10,1,380000
1955,646,8,2,32000
1956,647,1,3,520000
1957,647,12,2,210000
1958,648,11,3,250000
1959,648,8,3,32000
1960,648,7,3,27000
1961,649,10,3,380000
1962,649,3,3,98000
1963,649,11,3,250000
1964,649,4,3,9500
1965,649,10,3,380000
1966,650,6,3,22000
1967,650,12,3,210000
1968,650,7,1,27000
1969,650,2,2,650000
1970,650,12,2,210000
1971,651,2,3,650000
1972,651,12,1,210000
1973,652,7,3,27000
1974,652,7,2,27000
1975,652,2,1,650000
1976,652,6,2,22000
1977,653,5,1,18000
1978,653,12,1,210000
1979,654,4,1,9500
1980,655,5,3,18000
1981,655,12,1,210000
1982,655,11,1,250000
1983,655,5,3,18000
1984,655,9,1,45000
1985,656,10,3,380000
1986,656,2,3,650000
1987,656,11,3,250000
1988,657,1,3,520000
1989,657,3,1,98000
1990,658,4,1,9500
1991,658,5,3,18000
1992,659,11,3,250000
1993,659,10,2,380000
1994,659,1,1,520000
1995,659,6,1,22000
1996,659,9,3,45000
1997,660,7,1,27000
1998,660,8,1,32000
1999,660,6,2,22000
2000,661,2,2,650000
2001,662,9,3,45000
2002,662,7,3,27000
2003,662,11,2,250000
2004,663,2,1,650000
2005,663,2,2,650000
2006,663,12,3,210000
2007,664,4,1,9500
2008,664,11,3,250000
2009,664,5,2,18000
2010,664,1,1,520000
2011,665,1,3,520000
2012,665,9,1,45000
2013,665,7,1,27000
2014,665,1,1,520000
2015,665,10,2,380000
2016,666,2,3,650000
2017,666,12,1,210000
2018,666,7,1,27000
2019,667,12,3,210000
2020,667,9,3,45000
2021,667,9,1,45000
2022,668,2,2,650000
2023,668,2,2,650000
2024,669,6,3,22000
2025,669,8,2,32000
2026,669,7,3,27000
2027,670,9,1,45000
2028,670,11,1,250000
2029,671,5,3,18000
2030,671,4,2,9500
2031,671,7,1,27000
2032,671,6,2,22000
2033,671,5,3,18000
2034,672,3,1,98000
2035,672,2,1,650000
2036,673,5,1,18000
2037,674,11,2,250000
2038,674,9,3,45000
2039,674,5,3,18000
2040,674,5,3,18000
2041,675,4,3,9500
2042,676,3,1,98000
2043,676,4,1,9500
2044,676,9,1,45000
2045,676,4,2,9500
2046,677,4,2,9500
2047,677,11,3,250000
2048,677,10,3,380000
2049,678,5,3,18000
2050,678,1,1,520000
2051,678,2,2,650000
2052,678,7,2,27000
2053,679,11,1,250000
2054,679,4,1,9500
2055,679,8,1,32000
2056,679,6,2,22000
2057,680,8,1,32000
2058,680,5,2,18000
2059,680,12,1,210000
2060,680,5,2,18000
2061,681,8,3,32000
2062,681,8,2,32000
2063,681,3,3,98000
2064,681,8,2,32000
2065,682,9,3,45000
2066,682,12,3,210000
2067,682,2,1,650000
2068,682,6,1,22000
2069,683,8,1,32000
2070,683,10,2,380000
2071,683,3,2,98000
2072,684,11,1,250000
2073,685,12,1,210000
2074,685,12,3,210000
2075,685,7,3,27000
2076,685,1,2,520000
2077,686,2,2,650000
2078,686,3,1,98000
2079,686,12,3,210000
2080,686,1,1,520000
2081,687,12,1,210000
2082,687,8,3,32000
2083,687,9,1,45000
2084,687,5,3,18000
2085,688,3,1,98000
2086,688,9,2,45000
2087,688,12,2,210000
2088,688,7,2,27000
2089,688,9,3,45000
2090,689,9,3,45000
2091,690,4,3,9500
2092,690,10,1,380000
2093,691,3,1,98000
2094,691,12,1,210000
2095,692,7,1,27000
2096,692,5,3,18000
2097,692,2,2,650000
2098,692,6,1,22000
2099,693,7,3,27000
2100,693,7,3,27000
2101,693,12,2,210000
2102,693,10,3,380000
2103,693,7,1,27000
2104,694,7,2,27000
2105,695,5,1,18000
2106,695,10,3,380000
2107,695,9,2,45000
2108,695,9,1,45000
2109,695,3,3,98000
2110,696,12,1,210000
2111,696,5,1,18000
2112,697,11,3,250000
2113,697,6,1,22000
2114,697,8,3,32000
2115,698,6,3,22000
2116,698,3,3,98000
2117,699,8,3,32000
2118,699,12,3,210000
2119,699,3,2,98000
2120,699,7,1,27000
2121,700,12,1,210000
2122,700,5,3,18000
2123,700,3,1,98000
2124,700,2,2,650000
2125,701,10,1,380000
2126,702,9,3,45000
2127,702,1,3,520000
2128,703,11,1,250000
2129,703,11,2,250000
2130,703,11,2,250000
2131,703,7,1,27000
2132,703,10,1,380000
2133,704,6,1,22000
2134,704,8,1,32000
2135,705,11,1,250000
2136,706,11,3,250000
2137,706,11,1,250000
2138,707,10,1,380000
2139,707,11,2,250000
2140,707,8,2,32000
2141,707,11,2,250000
2142,708,4,3,9500
2143,708,3,2,98000
2144,708,1,3,520000
2145,708,12,3,210000
2146,708,3,1,98000
2147,709,12,2,210000
2148,709,4,1,9500
2149,710,9,3,45000
2150,710,6,3,22000
2151,711,11,3,250000
2152,711,7,2,27000
2153,712,8,1,32000
2154,712,4,3,9500
2155,713,3,2,98000
2156,713,9,3,45000
2157,713,9,1,45000
2158,714,3,2,98000
2159,714,8,1,32000
2160,715,11,2,250000
2161,716,4,3,9500
2162,716,5,2,18000
2163,717,9,1,45000
2164,718,1,2,520000
2165,718,12,1,210000
2166,718,9,1,45000
2167,718,6,3,22000
2168,719,8,2,32000
2169,719,12,3,210000
2170,719,12,2,210000
2171,720,5,2,18000
2172,720,1,2,520000
2173,720,4,1,9500
2174,720,11,1,250000
2175,721,1,3,520000
2176,721,11,3,250000
2177,722,10,1,380000
2178,722,7,2,27000
2179,722,8,3,32000
2180,723,7,2,27000
2181,723,11,1,250000
2182,724,8,1,32000
2183,724,1,1,520000
2184,724,6,1,22000
2185,724,12,1,210000
2186,725,2,3,650000
2187,726,11,2,250000
2188,726,3,2,98000
2189,726,5,3,18000
2190,726,8,3,32000
2191,727,11,3,250000
2192,727,11,2,250000
2193,728,9,2,45000
2194,729,4,1,9500
2195,729,3,2,98000
2196,730,6,3,22000
2197,731,1,2,520000
2198,731,11,1,250000
2199,731,11,3,250000
2200,731,5,2,18000
2201,731,12,2,210000
2202,732,9,3,45000
2203,733,4,3,9500
2204,733,2,1,650000
2205,733,1,1,520000
2206,734,12,1,210000
2207,735,5,1,18000
2208,735,9,1,45000
2209,735,5,1,18000
2210,735,1,1,520000
2211,735,1,2,520000
2212,736,6,2,22000
2213,737,10,3,380000
2214,737,8,1,32000
2215,737,9,1,45000
2216,738,11,2,250000
2217,738,7,1,27000
2218,738,12,2,210000
2219,739,9,1,45000
2220,740,7,3,27000
2221,740,3,1,98000
2222,741,7,3,27000
2223,741,6,1,22000
2224,742,5,3,18000
2225,742,10,2,380000
2226,742,2,2,650000
2227,742,7,2,27000
2228,742,11,3,250000
2229,743,3,3,98000
2230,743,5,1,18000
2231,744,1,3,520000
2232,745,8,2,32000
2233,745,4,3,9500
2234,745,3,2,98000
2235,746,11,3,250000
2236,746,3,1,98000
2237,747,3,1,98000
2238,747,11,1,250000
2239,747,8,1,32000
2240,747,7,1,27000
2241,748,11,3,250000
2242,748,1,2,520000
2243,748,3,2,98000
2244,748,1,1,520000
2245,748,5,3,18000
2246,749,3,2,98000
2247,749,5,1,18000
2248,749,12,3,210000
2249,749,4,1,9500
2250,750,11,3,250000
2251,750,9,3,45000
